## Skjema
Kartlegger	Transekt	Tid	Dato	East	North	Dybde	Bunnforhold	Rekke	Klasse	Orden	Familie	Art (latin)	Norsk navn	Antall	Morfotype_svamp	Naturtype
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_129	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-4_66	10:27:08	2024-07-05 00:00:00	12.0538154585842	66.1516905801639	68.402641	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-4_66	10:27:08	2024-07-05 00:00:00	12.0538154585842	66.1516905801639	68.402641	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-4_66	10:27:08	2024-07-05 00:00:00	12.0538154585842	66.1516905801639	68.402641	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_128	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	9	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	9	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	11	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	8	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	12	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	12	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_127	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	16	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	21	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	16	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	36	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	25	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	15	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	36	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	3	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-8_151	12:24:09	2024-07-04 00:00:00	12.051360714923	66.1522805256167	65.126636	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-8_152	12:24:09	2024-07-04 00:00:00	12.0503137991267	66.1521361248008	63.358562	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-8_153	12:24:09	2024-07-04 00:00:00	12.0492607957347	66.1519968842834	61.477843	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-8_154	12:24:09	2024-07-04 00:00:00	12.0482062914745	66.1518593308306	55.916232	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-8_156	12:24:09	2024-07-04 00:00:00	12.0462852631029	66.1516341961038	59.044097	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	12	4	
Åkerblå AS	segment_T01-8_156	12:24:09	2024-07-04 00:00:00	12.0462852631029	66.1516341961038	59.044097	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	21	4	
Åkerblå AS	segment_T01-8_156	12:24:09	2024-07-04 00:00:00	12.0462852631029	66.1516341961038	59.044097	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-8_156	12:24:09	2024-07-04 00:00:00	12.0462852631029	66.1516341961038	59.044097	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-7_158	11:59:39	2024-07-04 00:00:00	12.0383835604367	66.1506170926287	33.704005	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-7_160	11:59:39	2024-07-04 00:00:00	12.0404804923302	66.1509061588554	34.199998	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T01-7_160	11:59:39	2024-07-04 00:00:00	12.0404804923302	66.1509061588554	34.199998	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-7_160	11:59:39	2024-07-04 00:00:00	12.0404804923302	66.1509061588554	34.199998	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-7_164	11:59:39	2024-07-04 00:00:00	12.0446837355332	66.1514733078531	42.753234	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-7_164	11:59:39	2024-07-04 00:00:00	12.0446837355332	66.1514733078531	42.753234	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	7	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	8	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	8	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	12	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	8	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	11	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	9	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	8	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-7_165	11:59:39	2024-07-04 00:00:00	12.0457366041549	66.1516128577957	44.500873	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
